"","osm_id","name","railway","lon","lat"
"12899","2191330988","Somosierra",NA,-16.2712071,28.459776
"12900","2191330994","El Perú",NA,-16.274613,28.464289
"12901","2191330999","El Mayorazgo",NA,-16.2825574,28.4461136
"12902","2191331013","Tabaiba Alta frente Nº 10",NA,-16.3310677,28.4094237
"12903","2191331019","Tabaiba Alta frente Nº 15",NA,-16.3356125,28.4097671
"12904","2191331025","Tabaiba Alta frente Nº 34",NA,-16.3327152,28.4101977
"12905","2191331030","Tabaiba Baja (Edificio Oceanía)",NA,-16.3331152,28.4049908
"12906","2191331037","Tabaiba Baja (frente Edificio Oceanía)",NA,-16.3332311,28.4041291
"12907","2191331043","Tabaiba Baja",NA,-16.3318474,28.4036071
"12908","2191331048","Tabaiba Media (Bar La Vista) (Bis)",NA,-16.330433,28.4067096
"12909","2191331066","Tabaiba Media (Bis)",NA,-16.3301356,28.407968
"12910","2191331072","Tabaiba Media Nº 52",NA,-16.3323216,28.4069243
"12911","2191331078","Tabaiba Media frente Nº 52",NA,-16.3325072,28.40699
"12912","2191331084","Tabaiba Media",NA,-16.330281,28.407977
"12913","2191331086","Tabaiba Media. Bar La Vista",NA,-16.33029,28.406824
"12914","2191331087","Tarajales",NA,-16.193496,28.5220495
"12915","2191331092","Tarajales",NA,-16.1934313,28.5218126
"12916","2191331098","El Timple",NA,-16.3045376,28.4468481
"12917","2191331103","San Juan Evangelista",NA,-16.2262476,28.4940098
"12918","2191331109","Trasera Juan Bordon",NA,-16.2943411,28.4454651
"12919","2191331115","Ayoze",NA,-16.3087157,28.4161577
"12920","2191331122","Ayoze",NA,-16.3094458,28.4163048
"12921","2191331127","Nisamar",NA,-16.2959362,28.4244348
"12922","2191331133","Bentacayse",NA,-16.3026509,28.4258642
"12923","2191331139","Piscina Dácil Cabrera",NA,-16.2981796,28.4271701
"12924","2191331145","Añaza",NA,-16.2969471,28.4228206
"12925","2191331151","Valle Inclán",NA,-16.2658902,28.459265
"12926","2191331156","Campo de Futbol",NA,-16.2385208,28.489825
"12927","2191331181","Valleseco",NA,-16.2371817,28.4872086
"12928","2191331193","Valleseco",NA,-16.2369707,28.4873054
"12929","2191331220","Viña La Cueva",NA,-16.2308609,28.512002
"12930","2191331227","Viña La Cueva",NA,-16.2307989,28.5119485
"12931","2191331237","Zafiro",NA,-16.2886726,28.4544438
"12932","2191331248","Pabellon Los Campitos",NA,-16.2611456,28.4828372
"12933","2191331277","Ángel Guimerá Nº 58",NA,-16.2540262,28.4669172
"12934","2191331292","Ángel Guimerá Nº 8",NA,-16.2523137,28.4665543
"12935","2191331306","25 de Julio 17",NA,-16.255789,28.471336
"12936","2196328677","El Hierro",NA,-16.2976601,28.4457243
"12937","2198901242","Abades",NA,-16.44197,28.1440301
"12938","2198901247","Playa de Abades",NA,-16.4403531,28.142111
"12939","2198901260","Centinela",NA,-16.4443904,28.1448426
"12940","2198901263","Los Abrigos",NA,-16.5900278,28.0299577
"12941","2198901265","Los Abrigos",NA,-16.5900702,28.0301229
"12942","2198901270","Aldea Blanca",NA,-16.6272044,28.0664742
"12943","2198901276","Centro de Salud",NA,-16.5783721,28.1121253
"12944","2198901282","Amea",NA,-16.422006,28.2692627
"12945","2198901290","Ayanto",NA,-16.6118962,28.0536954
"12946","2198901301","Arafo",NA,-16.4189661,28.3400154
"12947","2198901302","Araya",NA,-16.392688,28.360959
"12948","2198901309","Aroba",NA,-16.3752888,28.3613949
"12949","2198901315","Aroba",NA,-16.3754337,28.3614278
"12950","2198901320","El Volcán",NA,-16.3759316,28.3309146
"12951","2198901326","San Francisco",NA,-16.7020573,28.0568437
"12952","2198901331","Chayofita - Institutos",NA,-16.7162985,28.0562849
"12953","2198901340","Era de Molina",NA,-16.361952,28.3814737
"12954","2198901344","Ermita de El Médano",NA,-16.538613,28.0469777
"12955","2198901349","Bentor",NA,-16.3656835,28.3673317
"12956","2198901357","Bentor",NA,-16.3652968,28.3675058
"12957","2198901369","Avenida Los Roques- Barrio Los Roques de Fasni",NA,-16.4142776,28.2216856
"12958","2198901375","Avenida Los Vientos - El Galeon (Adeje) (Bis)",NA,-16.7348873,28.1132389
"12959","2198901387","ISA",NA,-16.6166957,28.056281
"12960","2198901394","ISA",NA,-16.6163724,28.0559069
"12961","2198901399","Tanganillo",NA,-16.6230741,28.0552329
"12962","2198901410","Tanganillo",NA,-16.6229272,28.0552968
"12963","2198901420","Obispo Pérez Cáceres",NA,-16.4105585,28.3139638
"12964","2198901425","Flamingo",NA,-16.7016262,28.0249416
"12965","2198901432","Urraca",NA,-16.6926938,28.0243818
"12966","2198901438","Jilguero",NA,-16.6960137,28.0235314
"12967","2198901444","Avenida Palm Mar",NA,-16.6927357,28.0241588
"12968","2198901449","Jilguero",NA,-16.6960082,28.0237841
"12969","2198901455","La Arenita",NA,-16.6987512,28.0235603
"12970","2198901460","Flamingo",NA,-16.7016443,28.02476
"12971","2198901465","La Arenita",NA,-16.6988121,28.0237457
"12972","2198901471","Poniente",NA,-16.732243,28.114355
"12973","2198901477","Oasis Del Sur",NA,-16.7063863,28.0545187
"12974","2198901488","Plaza de las Flores",NA,-16.4101047,28.3158253
"12975","2198901491","Obispo Pérez Cáceres",NA,-16.411082,28.3134541
"12976","2198901492","Plaza de las Flores",NA,-16.4100085,28.3157346
"12977","2198901493","Pirámides",NA,-16.4109013,28.3228388
"12978","2198901494","Fátima",NA,-16.4108269,28.3248085
"12979","2198901495","Fátima",NA,-16.4107451,28.3248745
"12980","2198901496","Chogo",NA,-16.4114114,28.3271296
"12981","2198901497","Pirámides",NA,-16.4107935,28.3228922
"12982","2198901498","Chogo",NA,-16.4114906,28.3269855
"12983","2198901499","Bayón 90",NA,-16.4219883,28.2532384
"12984","2198901517","Bayón 5",NA,-16.4288478,28.2564729
"12985","2198901526","Laguna Park",NA,-16.7302832,28.0806162
"12986","2198901531","Ocean Park",NA,-16.730235,28.0809445
"12987","2198901536","Las Arenas",NA,-16.3928944,28.3099238
"12988","2198901541","Cueva la Negra",NA,-16.4182804,28.2226898
"12989","2198901552","La Gloria",NA,-16.4465574,28.225527
"12990","2198901557","Barranco Hondo",NA,-16.407503,28.2834981
"12991","2198901561","Barranco Hondo",NA,-16.4073729,28.2830912
"12992","2198901572","La Horchilla",NA,-16.608463,28.1071758
"12993","2198901578","La Horchilla",NA,-16.6084405,28.1072544
"12994","2198901590","La Mareta",NA,-16.4833094,28.0999715
"12995","2198901595","Barrio El Frontón",NA,-16.6142836,28.1107311
"12996","2198901596","El Carmen",NA,-16.6394527,28.0223246
"12997","2198901601","Colegio Principe Felipe",NA,-16.3729186,28.3525535
"12998","2198901613","Belisario García Siluto",NA,-16.4145993,28.3380341
"12999","2198901619","La Atalaya",NA,-16.7457744,28.1285951
"13000","2198901624","Esteban Coello Pestano",NA,-16.3732646,28.3823934
"13001","2198901630","Fuerteventura",NA,-16.664927,28.0121546
"13002","2198901635","Fuerteventura",NA,-16.6648053,28.0119683
"13003","2198901636","Orotava",NA,-16.6672217,28.0115953
"13004","2198901640","Guarrajo",NA,-16.3827503,28.3479112
"13005","2198901645","Guarrajo",NA,-16.3828242,28.3479369
"13006","2198901656","C. Hoyo Las Vistas -Casa Ramón- (Carretera La Zarza)",NA,-16.4428186,28.2392964
"13007","2198901661","C. Hoyo Las Vistas -Casa Ramón- (Carretera La Zarza)",NA,-16.4428916,28.2394382
"13008","2198901666","Saquera",NA,-16.6764416,28.0892433
"13009","2198901672","La Sabinita Alta",NA,-16.674419,28.0901849
"13010","2198901675","Cruz del Guanche",NA,-16.6724522,28.0917578
"13011","2198901677","La Sabinita Alta",NA,-16.6744682,28.0902493
"13012","2198901682","Cruz del Guanche",NA,-16.6724956,28.0917943
"13013","2198901693","Arenado",NA,-16.6789592,28.0867146
"13014","2198901698","Arenado",NA,-16.6790801,28.0864869
"13015","2198901704","Saquera",NA,-16.6763962,28.0891701
"13016","2198901714","La Sabinita",NA,-16.6794359,28.0928296
"13017","2198901715","La Sabinita",NA,-16.6793309,28.0929316
"13018","2198901719","Montaña Blanca",NA,-16.6749487,28.0915754
"13019","2198901730","Picamolinos",NA,-16.6821752,28.0923424
"13020","2198901735","Montaña Blanca",NA,-16.6748419,28.0916369
"13021","2198901740","Picamolinos",NA,-16.6820762,28.0922174
"13022","2198901745","Piedra Redonda",NA,-16.7282574,28.122737
"13023","2198901750","San Juan",NA,-16.3699941,28.3810956
"13024","2198901754","Ajoreña",NA,-16.3728747,28.3807058
"13025","2198901756","Ajoreña",NA,-16.372931,28.380774
"13026","2198901767","Viñatigo",NA,-16.37084,28.3800502
"13027","2198901772","Esteban Coello Pestano",NA,-16.3731877,28.3824316
"13028","2198901777","Juan Díaz",NA,-16.38,28.353158
"13029","2198901783","Juan Díaz",NA,-16.3801526,28.3531057
"13030","2198901788","Cabo Blanco",NA,-16.6720785,28.0738071
"13031","2198901806","Cabo Blanco",NA,-16.671893,28.0736621
"13032","2198901813","Atxoña",NA,-16.5575727,28.0757063
"13033","2198901825","Calle B23 Urbanización Los Roques de Fasnia",NA,-16.414121,28.2216472
"13034","2198901827","Calle B24 Urbanización Los Roques de Fasnia",NA,-16.4130135,28.2225003
"13035","2198901830","El Jable",NA,-16.7751844,28.1320504
"13036","2198901835","Escuela Oficial de Idiomas",NA,-16.7076326,28.0544203
"13037","2198901840","Luis Braile",NA,-16.4197532,28.3352543
"13038","2198901845","Madrid",NA,-16.4198589,28.3354088
"13039","2198901849","Beltrán de Liz",NA,-16.4101551,28.3213183
"13040","2198901861","Beltrán de Liz",NA,-16.410136,28.321421
"13041","2198901866","Zahorra",NA,-16.7759159,28.1316944
"13042","2198901867","Jardín",NA,-16.7479761,28.1124865
"13043","2198901870","Jardín",NA,-16.7481321,28.1123499
"13044","2198901875","Las Vichas",NA,-16.3716209,28.3578232
"13045","2198901881","Las Vichas",NA,-16.3716636,28.357589
"13046","2198901886","Instituto de Granadilla",NA,-16.585662,28.1128648
"13047","2198901892","Instituto de Granadilla",NA,-16.5851544,28.1128522
"13048","2198901903","Cuba",NA,-16.617827,28.0492941
"13049","2198901906","Luis Otazo Marrero",NA,-16.4060379,28.3402542
"13050","2198901907","La Hidalga",NA,-16.3954654,28.3338788
"13051","2198901912","Belisario García Siluto",NA,-16.4148033,28.3384469
"13052","2198901918","Barranco de la Madre",NA,-16.4005344,28.3379843
"13053","2198901923","Luis Otazo Marrero",NA,-16.4060127,28.3401244
"13054","2198901928","Borrega",NA,-16.409931,28.338674
"13055","2198901939","Borrega",NA,-16.4099608,28.3385942
"13056","2198901944","Seifon",NA,-16.3845014,28.3632399
"13057","2198901946","La Punta",NA,-16.3776925,28.3642613
"13058","2198901950","Cuevecitas Candelaria",NA,-16.3920044,28.3562719
"13059","2198901955","Las Vigas",NA,-16.3889439,28.3623461
"13060","2198901961","Vence",NA,-16.3913277,28.3527102
"13061","2198901966","Jardín del Atlántico",NA,-16.4623878,28.1331051
"13062","2198901978","Jardín del Atlántico",NA,-16.462324,28.1330026
"13063","2198901983","Los Leones",NA,-16.6695292,28.0723822
"13064","2198901985","Los Leones",NA,-16.6695174,28.0722518
"13065","2198901987","Panamá",NA,-16.6621661,28.0695555
"13066","2198901991","Panamá",NA,-16.662263,28.069702
"13067","2198901997","Charcay",NA,-16.5948902,28.110932
"13068","2198902014","Charcay",NA,-16.5947599,28.1109075
"13069","2198902024","Cine Charco del Pino",NA,-16.59302,28.1116713
"13070","2198902025","La Margarita",NA,-16.5617969,28.1017753
"13071","2198902030","La Margarita",NA,-16.5617135,28.101733
"13072","2198902035","Yaco",NA,-16.5692637,28.093164
"13073","2198902040","La Cubana",NA,-16.563188,28.099173
"13074","2198902056","Camino el Salto",NA,-16.5664226,28.0943497
"13075","2198902063","La Cubana",NA,-16.563302,28.099126
"13076","2198902064","Camino el Salto",NA,-16.5662582,28.0944352
"13077","2198902067","Yaco",NA,-16.5692994,28.093315
"13078","2198902091","La Farola",NA,-16.5612842,28.1042938
"13079","2198902097","Las Cruces",NA,-16.4016988,28.3244348
"13080","2198902102","Las Cruces",NA,-16.401561,28.324377
"13081","2198902103","Lomos de Arena",NA,-16.3709074,28.3734984
"13082","2198902104","Canarina",NA,-16.3745366,28.3663614
"13083","2198902105","Cruz Colorada",NA,-16.3718121,28.3709817
"13084","2198902106","Cruz Colorada",NA,-16.3718088,28.3708247
"13085","2198902107","El Tagoro",NA,-16.3770991,28.3593572
"13086","2198902108","El Tagoro",NA,-16.3770616,28.3594451
"13087","2198902109","Canarina",NA,-16.3743909,28.3664695
"13088","2198902110","Lomos de Arena",NA,-16.3707356,28.3735144
"13089","2198902111","Los Olivos",NA,-16.3742651,28.3640137
"13090","2198902114","Los Olivos",NA,-16.3741559,28.3641688
"13091","2198902119","El Hornito",NA,-16.6606938,28.0897766
"13092","2198902124","El Hornito",NA,-16.6609135,28.0897795
"13093","2198902129","Las Flores",NA,-16.6634851,28.0876466
"13094","2198902135","El Toscal",NA,-16.6533681,28.0912039
"13095","2198902143","El Toscal",NA,-16.653279,28.091308
"13096","2198902146","Camp Reina Sofía",NA,-16.4137359,28.3310664
"13097","2198902150","Costa Rica",NA,-16.4151685,28.332821
"13098","2198902156","Camp Reina Sofía",NA,-16.413579,28.331053
"13099","2198902162","Costa Rica",NA,-16.4150122,28.3330174
"13100","2198902167","Calle Güímar",NA,-16.4154969,28.337938
"13101","2198902172","Calle Güímar",NA,-16.4153796,28.3378959
"13102","2198902182","El Carmen",NA,-16.4160301,28.335609
"13103","2198902187","Carretera La Zarza Nº 56 -Cuartel Guardia Civil-",NA,-16.4449511,28.2381804
"13104","2198902192","Carretera La Zarza frente Nº 56 -Cuartel Guardia Civil",NA,-16.4450007,28.2381485
"13105","2198902197","Guajarro",NA,-16.3855676,28.3458016
"13106","2198902203","Calle Candelaria",NA,-16.4075848,28.312878
"13107","2198902208","San Miguel",NA,-16.6154118,28.0997826
"13108","2198902218","San Miguel",NA,-16.6162449,28.099714
"13109","2198902223","Tamaide",NA,-16.6276526,28.0953072
"13110","2198902224","Ribazul",NA,-16.650003,28.032924
"13111","2198902229","Los Toscales",NA,-16.6670297,28.069643
"13112","2198902234","Los Toscales",NA,-16.6672068,28.069818
"13113","2198902239","Damiana",NA,-16.4136774,28.2742004
"13114","2198902244","Alberto Martell",NA,-16.356491,28.3956228
"13115","2198902256","Alberto Martell",NA,-16.3564883,28.3955303
"13116","2198902261","La Farola",NA,-16.3678691,28.3764887
"13117","2198902267","La Farola",NA,-16.3677515,28.3759823
"13118","2198902275","Icerse",NA,-16.3806666,28.3462501
"13119","2198902282","Icerse",NA,-16.3810961,28.3455702
"13120","2198902287","Cataño",NA,-16.3992312,28.3123525
"13121","2198902293","Cataño",NA,-16.398173,28.311938
"13122","2198902298","Cementerio de Fasnia",NA,-16.4362715,28.2358772
"13123","2198902309","Cementerio de Fasnia",NA,-16.4356782,28.2353701
"13124","2198902315","Cementerio",NA,-16.4043924,28.3130475
"13125","2198902316","Cementerio",NA,-16.404175,28.3131625
"13126","2198902319","Cementerio San Miguel",NA,-16.6199536,28.0980055
"13127","2198902344","Cementerio San Miguel",NA,-16.6202289,28.0980025
"13128","2198902349","Cementerio",NA,-16.5766025,28.1168298
"13129","2198902365","Chalet Finca Ines Nº 5 (C. A. Las Eras) (Fasnia)",NA,-16.4404718,28.2126104
"13130","2198902372","Agustín Ramos",NA,-16.3463778,28.393535
"13131","2198902381","Crisanto Marrero",NA,-16.3479494,28.3952677
"13132","2198902389","Cooperativa",NA,-16.612442,28.1029465
"13133","2198902390","Abona",NA,-16.5633369,28.0834097
"13134","2198902396","Abona",NA,-16.5633619,28.0833698
"13135","2198902401","La Palmita",NA,-16.3900546,28.3083213
"13136","2198902414","La Palmita",NA,-16.389584,28.308333
"13137","2198902419","Autopista",NA,-16.4500676,28.1454654
"13138","2198902430","Rotonda de Buzanada",NA,-16.6612391,28.0691345
"13139","2198902437","Rotonda de Buzanada",NA,-16.6611798,28.0690157
"13140","2198902447","Llano La Rosa",NA,-16.3566068,28.398038
"13141","2198902458","El Fraile",NA,-16.664381,28.0131863
"13142","2198902478","Ribazul",NA,-16.6498815,28.033272
"13143","2198902489","Las Listadas",NA,-16.4635145,28.1246835
"13144","2198902501","Cruce Los Charcos (C.A. Cruz del Roque-Fasnia)",NA,-16.4429238,28.2169945
"13145","2198902512","Cruce Los Charcos (C.A. Las Eras) (Fasnia) (Bis)",NA,-16.4429971,28.2169309
"13146","2198902518","Los Roques",NA,-16.414688,28.2244367
"13147","2198902522","Vijigua",NA,-16.4744515,28.1159616
"13148","2198902529","Cruz de Tosta",NA,-16.6167406,28.0925024
"13149","2198902534","Colegio de Igueste",NA,-16.3689378,28.3820473
"13150","2198902549","Colegio de Igueste",NA,-16.3687175,28.3822992
"13151","2198902560","Edelmira Afonso",NA,-16.623899,28.066774
"13152","2198902569","Edelmira Afonso",NA,-16.6238543,28.0666793
"13153","2198902575","Rubén Marchial",NA,-16.3507161,28.3958764
"13154","2198902583","Guaza",NA,-16.6776453,28.05103
"13155","2198902593","Parques",NA,-16.6767252,28.0548976
"13156","2198902620","TF 66-El Palmar",NA,-16.6828379,28.0301885
"13157","2198902633","TF 66-El Palmar",NA,-16.6826835,28.0301797
"13158","2198902641","Cruz del Roque (Los Morales) (Bajada Las Eras)",NA,-16.4493251,28.2198959
"13159","2198902646","Cueva de Garspar (La Zarza)",NA,-16.4566461,28.2347554
"13160","2198902647","Barranco de Badajoz",NA,-16.4179107,28.2990064
"13161","2198902653","Barranco de Badajoz",NA,-16.4177622,28.2991225
"13162","2198902658","Marrera",NA,-16.402811,28.289244
"13163","2198902681","Marrera",NA,-16.4026067,28.2893803
"13164","2198902692","Calle Candelaria",NA,-16.4076605,28.3130497
"13165","2198902702","Curva frente a Pozo de Agua",NA,-16.3910921,28.3638179
"13166","2198902713","Despues de Rotonda El Socorro",NA,-16.3660662,28.3306253
"13167","2198902723","El Baturro",NA,-16.4321511,28.2560563
"13168","2198902727","El Baturro",NA,-16.4322188,28.256399
"13169","2198902731","Cementerio",NA,-16.3599785,28.3951415
"13170","2198902744","Cementerio",NA,-16.3599853,28.3952876
"13171","2198902762","El Confital",NA,-16.565377,28.0333594
"13172","2198902768","El Confital",NA,-16.565377,28.033462
"13173","2198902773","El Correo Viejo",NA,-16.4323828,28.2575487
"13174","2198902815","El Correo Viejo",NA,-16.4324766,28.2575636
"13175","2198902826","Axaentemir",NA,-16.4292235,28.2615525
"13176","2198902837","El Falsete",NA,-16.379878,28.3502678
"13177","2198902861","El Falsete",NA,-16.3800481,28.35026
"13178","2198902864","El Frontón",NA,-16.6104448,28.1050186
"13179","2198902868","El Frontón",NA,-16.6105299,28.1050227
"13180","2198902875","El Guincho I (Frente Mercadona)",NA,-16.6113903,28.0502569
"13181","2198902884","El Hoyo-La Sombrera (La Zarza) (Bis)",NA,-16.4596937,28.2280537
"13182","2198902894","Palm Mar",NA,-16.7040898,28.0268347
"13183","2198902908","Benítez",NA,-16.6660878,28.06261
"13184","2198902915","Benítez",NA,-16.6662876,28.0624665
"13185","2198902931","El Pino",NA,-16.4321273,28.2535497
"13186","2198902939","El Pino",NA,-16.4321743,28.2534762
"13187","2198902951","El Pozo",NA,-16.5674393,28.0884324
"13188","2198902973","El Puente",NA,-16.6177492,28.0978882
"13189","2198902983","El Puente",NA,-16.3648855,28.3844544
"13190","2198902993","El Puente",NA,-16.3650097,28.3844427
"13191","2198902995","El Puente",NA,-16.6176708,28.0979322
"13192","2198902996","El Ramónal",NA,-16.612541,28.0887728
"13193","2198902997","El Ramónal",NA,-16.6124072,28.0886781
"13194","2198902998","El Roque",NA,-16.632816,28.0918134
"13195","2198903004","El Socorro",NA,-16.3649619,28.3290105
"13196","2198903009","Taconillo",NA,-16.3536852,28.3983908
"13197","2198903016","Taconillo",NA,-16.3538808,28.3983601
"13198","2198903032","Tagorito",NA,-16.6804069,28.0403351
"13199","2198903034","Tagorito",NA,-16.6802534,28.0404804
"13200","2198903038","El Topo",NA,-16.543875,28.0527468
"13201","2198903048","El Tunel",NA,-16.4369249,28.2500049
"13202","2198903055","El Tunel",NA,-16.4368011,28.2499585
"13203","2198903066","Valle San Lorenzo",NA,-16.6564699,28.0909245
"13204","2198903087","En frente Cueva Gaspar (La Zarza)",NA,-16.4568964,28.2346732
"13205","2198903092","Lomo del Caballo",NA,-16.3815856,28.3426639
"13206","2198903099","Lomo del Caballo",NA,-16.381775,28.3427042
"13207","2198903100","Hernández Marrero",NA,-16.3517224,28.3987284
"13208","2198903104","Hernández Marrero",NA,-16.3515203,28.3997041
"13209","2198903109","Juan Pestano",NA,-16.3651599,28.3826858
"13210","2198903114","Juan Pestano",NA,-16.3652837,28.3825841
"13211","2198903130","Batayola",NA,-16.3725653,28.3600103
"13212","2198903140","Batayola",NA,-16.3725284,28.3598599
"13213","2198903148","Enlace Las Eras -En cruce Carretera Acceso a Cruz del Roq",NA,-16.4267432,28.2014586
"13214","2198903150","Enlace Las Eras -En cruce Carretera Acceso a Cruz del Roq",NA,-16.4268772,28.2016481
"13215","2198903152","Arafo",NA,-16.3755629,28.3308166
"13216","2198903158","Chiguerno",NA,-16.3787638,28.3575707
"13217","2198903175","María del Carmen",NA,-16.368908,28.3749297
"13218","2198903184","María del Carmen",NA,-16.3686184,28.3748423
"13219","2198903194","El Tablado",NA,-16.4045685,28.2426512
"13220","2198903229","Punta del Rey",NA,-16.3616918,28.3783717
"13221","2198903239","Arique-Golf Costa Adeje",NA,-16.7447471,28.1159865
"13222","2198903250","Arique-Golf Costa Adeje",NA,-16.7447778,28.1160607
"13223","2198903259","Timanfaya",NA,-16.5883375,28.1122854
"13224","2198903275","Entrada Palm Mar",NA,-16.6859926,28.0306376
"13225","2198903282","La Granja",NA,-16.4164576,28.2463699
"13226","2198903290","Calle Igueste",NA,-16.3698915,28.3592768
"13227","2198903299","El Montijo",NA,-16.426479,28.2643321
"13228","2198903308","Plaza",NA,-16.4396166,28.2363506
"13229","2198903316","Estacion de Arafo",NA,-16.4194862,28.3379425
"13230","2198903323","Puzol",NA,-16.3854769,28.3059315
"13231","2198903327","Fasnia",NA,-16.4419654,28.2361018
"13232","2198903344","Fasnia",NA,-16.4422377,28.2358998
"13233","2198903352","Fermín Hernández",NA,-16.344337,28.3950617
"13234","2198903371","Finca Carrillo",NA,-16.3515051,28.3924608
"13235","2198903381","Finca Carrillo",NA,-16.3515928,28.3924799
"13236","2198903386","Finca Don Manuel",NA,-16.3552992,28.3867456
"13237","2198903397","Finca Don Manuel",NA,-16.3553932,28.3867637
"13238","2198903406","Finca Don Martín",NA,-16.3769449,28.298285
"13239","2198903417","Rubén Marichal",NA,-16.3507159,28.3958661
"13240","2198903426","Finca Radamés",NA,-16.3803019,28.3018893
"13241","2198903435","Cueva la Negra",NA,-16.418128,28.222565
"13242","2198903441","Frente Chalet Finca Ines Nº 5 C. A. Cruz del Roqu",NA,-16.4403713,28.2126531
"13243","2198903445","Montijo",NA,-16.4264431,28.2644127
"13244","2198903450","Plaza",NA,-16.4397556,28.2362723
"13245","2198903471","Puzol",NA,-16.3854084,28.3060886
"13246","2198903480","El Mojonito - Cementerio",NA,-16.6873162,28.0925867
"13247","2198903485","Finca Don Martín",NA,-16.3770289,28.2982373
"13248","2198903489","Finca Radamés",NA,-16.38039,28.3018417
"13249","2198903494","La Casona del Vino",NA,-16.366159,28.381522
"13250","2198903497","Tanatorio",NA,-16.6744211,28.0747896
"13251","2198903498","Frente Puerta Finca Lomo Jurado C. A. Cruz del Ro",NA,-16.4394867,28.2084307
"13252","2198903501","Las Nieves",NA,-16.7387454,28.1205599
"13253","2198903506","Frente cruce La Punta",NA,-16.3775928,28.3641082
"13254","2198903511","Timanfaya",NA,-16.5883973,28.1122247
"13255","2198903522","Frente entrada Calle Seifon",NA,-16.3844074,28.363209
"13256","2198903527","Frente entrada Escalones de Cemento",NA,-16.3888691,28.3622983
"13257","2198903532","Centro de Salud",NA,-16.6149032,28.0969383
"13258","2198903536","Garañaña",NA,-16.6493521,28.0120645
"13259","2198903538","Centro de Salud",NA,-16.6150519,28.0970323
"13260","2198903540","Garañaña",NA,-16.6500726,28.0123127
"13261","2198903545","Sand Club",NA,-16.6037862,28.0289167
"13262","2198903550","Tamarco",NA,-16.57302,28.097765
"13263","2198903555","Bediesta",NA,-16.6390407,28.0332931
"13264","2198903559","Bediesta",NA,-16.6390316,28.033173
"13265","2198903564","Los Bebederos",NA,-16.6785907,28.0218665
"13266","2198903577","Los Bebederos",NA,-16.678483,28.0219524
"13267","2198903578","Güímar",NA,-16.408643,28.3190626
"13268","2198903580","Columbus",NA,-16.728641,28.0609794
"13269","2198903609","El Duque",NA,-16.7364233,28.0926999
"13270","2198903614","Igueste",NA,-16.3741254,28.3822541
"13271","2198903615","Instituto de Guaza",NA,-16.6793372,28.0451335
"13272","2198903618","Instituto de Guaza",NA,-16.6798244,28.0435059
"13273","2198903623","La Asomada",NA,-16.6230772,28.0975934
"13274","2198903628","La Camella",NA,-16.6807738,28.0785346
"13275","2198903632","La Camella",NA,-16.6810659,28.0785019
"13276","2198903644","La Casona del Vino",NA,-16.3661208,28.381655
"13277","2198903649","Roque de Jama",NA,-16.6497984,28.090341
"13278","2198903654","Roque de Jama",NA,-16.6496634,28.0904225
"13279","2198903655","Cooperativa San Isidro",NA,-16.5768617,28.0985932
"13280","2198903657","La Crucita",NA,-16.6137661,28.0947699
"13281","2198903661","Tose",NA,-16.437063,28.245383
"13282","2198903666","Antonio García Pérez",NA,-16.372851,28.3799085
"13283","2198903671","Antonio García Pérez",NA,-16.3728938,28.3798343
"13284","2198903676","La Florida",NA,-16.6698943,28.0852231
"13285","2198903681","La Florida",NA,-16.6700084,28.0852854
"13286","2198903692","Las Morras",NA,-16.3681842,28.3784447
"13287","2198903695","Las Morras",NA,-16.3681375,28.3785002
"13288","2198903696","La Guancha",NA,-16.3690151,28.3806183
"13289","2198903699","La Guancha",NA,-16.3689171,28.3806096
"13290","2198903703","La Hidalga",NA,-16.3951423,28.3338175
"13291","2198903708","La Hidalga",NA,-16.3950078,28.3341405
"13292","2198903712","La Mareta",NA,-16.5746213,28.0327844
"13293","2198903717","La Mareta",NA,-16.5746319,28.0328879
"13294","2198903722","La Medida",NA,-16.4094199,28.280212
"13295","2198903726","La Medida",NA,-16.4087255,28.2807291
"13296","2198903731","La Montaña del Escobonal",NA,-16.4223254,28.2662952
"13297","2198903738","La Montaña del Escobonal",NA,-16.4224601,28.2663566
"13298","2198903742","La Montaña de la Medida",NA,-16.4114615,28.2776043
"13299","2198903747","La Montaña de la Medida",NA,-16.411532,28.2777381
"13300","2198903752","La Pilarica",NA,-16.4126901,28.3088509
"13301","2198903757","La Pilarica",NA,-16.412518,28.3088727
"13302","2198903761","La Reconda",NA,-16.3845563,28.3411022
"13303","2198903766","La Reconda",NA,-16.3846542,28.3410827
"13304","2198903772","La Sombrera",NA,-16.4580819,28.2234544
"13305","2198903776","La Zarza (Antes Sub. La Crujera)",NA,-16.4549132,28.2367878
"13306","2198903777","La Zarza (Pasando Sub. La Crujera)",NA,-16.4547733,28.2368846
"13307","2198903782","Las Arenas",NA,-16.4748298,28.1057217
"13308","2198903795","Las Casas Viejas",NA,-16.6755851,28.0792064
"13309","2198903801","Las Casas Viejas",NA,-16.6756868,28.0791228
"13310","2198903806","Los Guirres",NA,-16.3798438,28.3555182
"13311","2198903812","Las Eras (Fasnia)",NA,-16.4233423,28.1952624
"13312","2198903815","Colegio Las Galletas",NA,-16.6554794,28.0088066
"13313","2198903839","Las Rosas",NA,-16.7529563,28.1370021
"13314","2198903846","San Mauro",NA,-16.6513129,28.02801
"13315","2198903862","San Mauro",NA,-16.6511622,28.0281019
